neighborhood_group	energy_label	avg_energy_consumption_m2	avg_building_year	avg_square_meters	avg_home_occupancy	avg_home_size_rooms	average_property_value	avg_length_residence_years	avg_disp_income_ink	stand_avg_energy_consumption_m2	stand_avg_building_year	stand_avg_square_meters	stand_avg_home_occupancy	stand_avg_home_size_rooms	stand_average_property_value	stand_avg_length_residence_years	stand_avg_disp_income_ink	predicted	theoretical
E37	B	584.8784768211932	1952.0264900662253	65.62913907284768	2.02	2.9	176.0	8.2	26.3	-0.9458036837904856	-0.19501727295221333	-0.2188751057254456	0.12372566991941958	-0.5332598378217094	-0.7571680049356421	-0.2938622905296215	-0.7565913736323355	992.543910328397	1140
E38	B	574.34	1950.0	78.9090909090909	1.93	3.1	172.0	7.7	28.3	-0.9736529211528764	-0.2643073574919395	-0.21048052492620492	-0.18027305105262592	-0.03346819065825496	-0.8271481516603143	-0.5464530544537848	-0.3634885201823043	996.1841055996193	1140
E40	B	609.14	1933.6	49.8	1.97	3.2	210.0	8.3	29.4	-0.8816895874894948	-0.8250588782571986	-0.2288810898259894	-0.04516250839838347	0.21642763292347225	-0.16233675777592785	-0.243344137744788	-0.1472819507847876	1096.439480254554	1140
E41	B	588.8129870129869	1927.5194805194808	80.33766233766234	2.1	2.8	175.0	6.8	24.6	-0.9354062506419252	-1.0329650090952465	-0.20957749015375196	0.3939467552279045	-0.7831556614034366	-0.7746630416168101	-1.00111642951728	-1.0907287990648618	1165.757317226069	1140
E42	B	517.0184999999999	1933.0	59.25	1.83	2.8	177.0	8.1	25.3	-1.125132123181197	-0.8455741777973877	-0.22290751480621246	-0.5180494076882313	-0.7831556614034366	-0.7396729682544742	-0.34438044331445405	-0.9531428003573512	1086.0787016150368	1140
F76	B	605.3852173913042	1969.1739130434785	71.34782608695652	2.25	3.1	140.0	9.1	25.3	-0.8916120681181425	0.3912902582489877	-0.2152601844668844	0.9006112901813129	-0.03346819065825496	-1.3869893254576924	0.16080108453387346	-0.9531428003573512	922.9728289492576	1140
F77	B	577.501111111111	1995.9333333333332	81.64444444444446	2.25	3.2	143.0	9.0	25.4	-0.9652992913868388	1.3062527961961168	-0.20875144137604126	0.9006112901813129	0.21642763292347225	-1.3345042154141882	0.11028293174904087	-0.93348765768485	754.7726715917215	1140
F78	B	561.0518867924528	1994.8773584905662	81.36792452830188	2.5	3.5	172.0	7.0	27.1	-1.0087684150799583	1.2701467291856472	-0.2089262363457281	1.7450521817703275	0.9661151036686528	-0.8271481516603143	-0.9000801239476142	-0.5993502322523229	802.4987277656911	1140
F79	B	639.23	1990.0	90.0	2.5	3.8	229.0	12.1	36.4	-0.8021730153650359	1.1033792785208798	-0.20346969132916032	1.7450521817703275	1.7158025744138334	0.1700689391662654	1.6763456680788558	1.2285780362903216	795.799505415569	1140
F80	B	699.115	1998.0	46.0	2.77	4.0	368.0	13.5	39.6	-0.6439194453526329	1.3769166057234437	-0.2312831623207145	2.657048344686463	2.2155942215772884	2.6018790378486263	2.3835998070665148	1.8575426018103718	751.8430656780693	1140
F81	B	653.0553333333335	1987.2	56.0	1.9	3.3	166.0	9.5	27.5	-0.7656378503552423	1.0076412139999842	-0.22496191891354314	-0.2816059580433077	0.4663234565051984	-0.9321183717473228	0.3628736956732047	-0.5207296615623169	753.3121517919917	1140
F82	B	521.5627631578957	1968.9536423841062	69.46052631578948	2.39	3.4	182.0	6.0	28.0	-1.1131233418868356	0.3837587273207565	-0.21645319259046894	1.3734981894711615	0.7162192800869256	-0.6521977848486337	-1.4052616517959418	-0.4224539481998091	951.0891023946897	1140
F84	B	580.1232369942202	1994.630057803468	79.25433526011561	2.67	3.8	263.0	10.3	39.5	-0.9583699972059262	1.2616909830651368	-0.2102622875684272	2.3192719880508568	1.7158025744138334	0.7649001863259796	0.7670189179518672	1.8378874591378704	788.597600477864	1140
F85	B	594.7880681818184	1993.8636363636365	74.43181818181819	2.18	3.5	182.0	8.7	29.2	-0.9196163545731022	1.235485374044842	-0.21331071799714307	0.6641678405363893	0.9661151036686528	-0.6521977848486337	-0.041271526605457735	-0.18659223612979056	752.3479452954342	1140
F86	B	515.3206081081066	1962.886274509804	75.67567567567569	2.6	3.6	176.0	6.0	28.7	-1.129619013944948	0.17630227838435075	-0.21252444539889234	2.0828285384059333	1.2160109272503798	-0.7571680049356421	-1.4052616517959418	-0.2848679494922983	1022.3615782871148	1140
F88	B	542.6129457364339	1994.188630490956	99.98708010335919	2.45	3.9	250.0	11.1	38.9	-1.057495613032088	1.2465976271627892	-0.1971566149031351	1.5761640034525248	1.965698397995561	0.5374647094707947	1.1711641402305284	1.7199566031028606	761.4494138218579	1140
K24	B	583.13	1902.2	54.4	1.63	2.6	254.0	7.5	29.5	-0.9504242515292809	-1.8986928875272568	-0.22597331785869054	-1.1936021209594434	-1.28294730856689	0.6074448561954671	-0.6474893600234504	-0.12762680811228574	1234.3326809867046	1140
K25	B	628.8311249999998	1942.75	62.45	1.67	2.7	238.0	8.3	29.0	-0.8296533375302322	-0.512200560269263	-0.2208847169159176	-1.0584915783052011	-1.0330514849851626	0.327524269296778	-0.243344137744788	-0.22590252147479356	984.6335023644297	1140
K26	B	627.5728571428573	1948.0	62.57142857142857	1.8	3.1	228.0	10.5	25.9	-0.8329784670355284	-0.3326916892925805	-0.22080795896025907	-0.6193823146789131	-0.03346819065825496	0.1525739024850973	0.8680552235215322	-0.8352119443223421	971.3248227739639	1140
K44	B	554.0581818181819	1989.0	69.81818181818181	1.8	3.1	233.0	8.7	33.6	-1.0272501514044452	1.0691871126205594	-0.21622710984181534	-0.6193823146789131	-0.03346819065825496	0.24004908589093765	-0.041271526605457735	0.6782340414602784	709.8785319639574	1140
K45	B	507.15875	1988.0	62.0	1.68	2.9	248.0	8.2	30.0	-1.151187740396356	1.0349949467202388	-0.2211691728692403	-1.0247139426416405	-0.5332598378217094	0.5024746361084587	-0.2938622905296215	-0.02935109474977795	699.8286547363405	1140
K48	B	581.9592857142857	2005.9285714285716	87.14285714285714	1.79	3.2	271.0	8.8	32.8	-0.9535180098189836	1.6480116353616956	-0.2052757608740664	-0.6531599503424738	0.21642763292347225	0.904860479775324	0.009246626179375734	0.5209929000802651	596.5849231079757	1140
K52	B	527.2556249999999	1991.0	88.75	1.99	4.0	310.0	9.2	38.3	-1.0980792455338193	1.1375714444212004	-0.20425984675505676	0.02239276292873775	2.2155942215772884	1.5871669103408788	0.21131923731870605	1.6020257470678507	716.0666475984418	1140
K53	B	729.0	1987.0	41.0	1.76	3.4	235.0	9.5	28.7	-0.5649446112569385	1.0008027808199185	-0.2344437840243003	-0.7544928573331555	0.7162192800869256	0.27503915925327377	0.3628736956732047	-0.2848679494922983	722.6026795948201	1140
K54	B	551.98	1924.0	47.0	1.73	3.1	230.0	9.5	29.0	-1.03274200565613	-1.1533036709002722	-0.23065103797999745	-0.8558257643238374	-0.03346819065825496	0.18756397584743345	0.3628736956732047	-0.22590252147479356	1113.732087721819	1140
K90	B	618.5066666666668	1962.0	62.33333333333334	1.72	3.6	265.0	9.5	36.8	-0.8569370043866112	0.14599863331190632	-0.2209584647556679	-0.8896033999873979	1.2160109272503798	0.7998902596883157	0.3628736956732047	1.3071986069803274	864.0123946617806	1140
K91	B	379.58882812499945	1968.82421875	138.828125	1.7	3.3	235.0	9.9	34.3	-1.4883071453044658	0.379333452951984	-0.17260424500508112	-0.9571586713145191	0.4663234565051984	0.27503915925327377	0.5649463068125359	0.8158200401677885	820.7249077256364	1140
M27	B	583.0250000000002	1917.5	49.5	1.84	3.0	276.0	7.7	34.8	-0.9507017271049892	-1.3755527492523552	-0.22907072712820456	-0.4842717720246706	-0.2833640142399822	0.9923356631811644	-0.5464530544537848	0.9140957535302964	1162.1266191617449	1140
M28	B	605.5395	1967.55	57.45	1.77	2.8	215.0	8.4	27.9	-0.891204357111765	0.33576515405868346	-0.2240453386195033	-0.7207152216695949	-0.7831556614034366	-0.07486157437008753	-0.19282598495995545	-0.4421090908723111	847.9166825226639	1140
M29	B	621.1666666666666	1925.0	51.16666666666666	1.83	2.8	216.0	8.6	25.8	-0.8499076231353299	-1.1191115049999516	-0.22801718656034264	-0.5180494076882313	-0.7831556614034366	-0.057366537688919465	-0.09178967939029033	-0.8548670869948433	1127.1518054408552	1140
M30	B	609.6178048780494	1969.5	66.71951219512195	2.02	3.0	205.0	9.2	26.4	-0.8804269285979417	0.4024398775643099	-0.21818585433439236	0.12372566991941958	-0.2833640142399822	-0.2498119411817682	0.21131923731870605	-0.7369362309598343	873.8600944590453	1140
M31	B	657.9362025316453	1981.962025316456	62.0	1.9	2.7	188.0	7.9	25.7	-0.7527395456813433	0.8285435146385594	-0.2211691728692403	-0.2816059580433077	-1.0330514849851626	-0.5472275647616253	-0.4454167488841192	-0.8745222296673449	782.9474473450391	1140
M32	B	660.772263157894	1987.5736842105264	60.6	1.99	2.8	193.0	8.5	25.8	-0.745244902300272	1.0204182865206308	-0.22205414694624426	0.02239276292873775	-0.7831556614034366	-0.459752381355785	-0.14230783217512288	-0.8548670869948433	758.0061265335897	1140
M33	B	568.5827574750838	1989.9634551495017	96.62458471760796	2.13	3.2	315.0	8.0	41.8	-0.988867151477586	1.1021297309298386	-0.1992821300820175	0.4952796622185856	0.21642763292347225	1.674642093746719	-0.3948985960992866	2.2899557406054054	731.4880591868297	1140
M35	B	533.1419999999999	2003.4	157.4	2.65	3.8	320.0	4.8	43.6	-1.0825237665627618	1.5615543015851774	-0.16086451076482494	2.251716716723736	1.7158025744138334	1.7621172771525593	-2.0114794852139353	2.643748308710434	739.5216819335857	1140
M55	B	737.0	1981.0	43.0	1.8	2.9	219.0	8.7	29.8	-0.5438036150124829	0.7956497854179955	-0.233179535342866	-0.6193823146789131	-0.5332598378217094	-0.004881427645415268	-0.041271526605457735	-0.06866138009478093	764.1832565831646	1140
M56	B	480.48	1998.5	87.0	2.07	3.6	276.0	8.7	41.4	-1.221689659590952	1.3940126886736042	-0.20536606435131172	0.29261384823722186	1.2160109272503798	0.9923356631811644	-0.041271526605457735	2.2113351699154	678.8587884548087	1140
M57	B	821.135	1923.5	37.0	1.63	3.1	186.0	11.0	23.7	-0.32146640013407385	-1.1703997538504325	-0.23697228138716886	-1.1936021209594434	-0.03346819065825496	-0.5822176381239614	1.120645987445696	-1.2676250831173763	1109.9709153754063	1140
M58	B	576.67	1997.0	107.0	1.68	1.9	174.0	3.0	40.8	-0.967495605996679	1.3427244398231233	-0.1927235775369689	-1.0247139426416405	-3.0322180736389788	-0.7921580782979782	-2.9208062353409243	2.0934043138803897	652.0550834860824	1140
N60	B	589.3379047619047	1988.419047619048	66.19047619047619	2.0	3.1	157.0	9.7	23.6	-0.93401909012211	1.0493230924308508	-0.21852027087004464	0.05617039859229836	-0.03346819065825496	-1.0895737018778353	0.4639100012428698	-1.2872802257898774	762.059272816594	1140
N61	B	671.4048087431701	1983.6284153005465	54.092896174863384	2.02	3.1	156.0	9.6	24.3	-0.7171470765143568	0.8855209974292229	-0.2261674456616868	0.12372566991941958	-0.03346819065825496	-1.1070687385590037	0.4133918484580372	-1.149694227082367	794.9487907408256	1140
N63	B	670.0	1985.2	54.6	2.05	3.0	169.0	14.5	27.2	-0.7208594585597986	0.9392568821993432	-0.2258468929905471	0.22505857691010067	-0.2833640142399822	-0.8796332617038185	2.8887813349148423	-0.5796950895798217	761.6228974449841	1140
N65	B	611.4901016260162	1978.4715447154474	62.05081300813009	2.17	3.3	172.0	10.9	27.4	-0.8754791512832821	0.7091964228570234	-0.2211370527299762	0.6303902048728279	0.4663234565051984	-0.8271481516603143	1.0701278346608634	-0.5403848042348187	839.9589909906626	1140
N66	B	551.4539999999998	1990.6538461538464	70.18461538461538	2.37	3.6	192.0	11.8	33.0	-1.0341320261592033	1.1257356946864752	-0.21599547826521687	1.3059429181440405	1.2160109272503798	-0.477247418036953	1.5247912097243583	0.5603031854252688	781.8424687674159	1140
N68	B	525.0623489932876	1970.5704697986575	71.36912751677852	2.44	3.6	163.0	9.3	27.5	-1.1038752505114389	0.4390415585112991	-0.21524671931460185	1.5423863677889638	1.2160109272503798	-0.9846034817908268	0.2618373901035395	-0.5207296615623169	940.7188861689357	1140
N69	B	589.3327083333337	1991.625	85.25	2.05	3.5	170.0	9.2	28.2	-0.9340328223317234	1.1589415481089007	-0.20647228194756675	0.22505857691010067	0.9661151036686528	-0.8621382250226505	0.21131923731870605	-0.38314366285480617	749.3470646725053	1140
N70	B	654.7218	1990.56	58.86	2.36	3.5	169.0	9.5	27.9	-0.7612340046625538	1.1225268914250577	-0.2231540432990921	1.2721652824804788	0.9661151036686528	-0.8796332617038185	0.3628736956732047	-0.4421090908723111	798.9428572204671	1140
N73	B	874.06	1995.0	77.0	2.61	3.7	437.0	14.9	46.6	-0.18160549685434726	1.2743401080224823	-0.2116873077584832	2.116606174069493	1.4659067508321073	3.809036568849223	3.0908539460541733	3.233402588885481	718.4135520571762	1140
T93	B	613.6593073593076	1983.4112554112555	69.0	2.13	2.9	123.0	7.0	23.3	-0.8697467550006619	0.8780958304676899	-0.2167443024842203	0.4952796622185856	-0.5332598378217094	-1.6844049490375494	-0.9000801239476142	-1.346245653807382	827.0718355017616	1140
T94	B	534.5342753623191	1990.5869565217392	90.81159420289856	2.24	3.4	144.0	7.6	25.6	-1.078844505537007	1.1234485932884628	-0.2029566628787232	0.8668336545177531	0.7162192800869256	-1.3170091787330205	-0.5969712072386179	-0.8941773723398463	795.6371536058742	1140
T96	B	642.9308130081297	1980.6463414634145	61.7520325203252	2.19	3.4	144.0	10.3	27.2	-0.7923931561267479	0.7835574340630074	-0.221325919148849	0.6979454761999492	0.7162192800869256	-1.3170091787330205	0.7670189179518672	-0.5796950895798217	838.1048858962951	1140
T97	B	586.1155813953472	1981.360465116279	47.11627906976744	2.25	3.4	162.0	11.2	30.1	-0.942534480895962	0.8079748684750889	-0.23057753514968146	0.9006112901813129	0.7162192800869256	-1.002098518471995	1.2216822930153608	-0.009695952077276113	831.7536221961783	1140
